"Site","Channel","Date (UTC)","Value"
"SS16/1","T648 C1:TEMP","1486083543361","36.0"
"SS16/1","T648 C1:TEMP","1486083921351","38.0"
"SS16/1","T648 C1:TEMP","1486083924971","36.0"
"SS16/1","T648 C1:TEMP","1486085403661","38.0"
"SS16/1","T648 C1:TEMP","1486085419861","36.0"
"SS16/1","T648 C1:TEMP","1486087623951","38.0"
"SS16/1","T648 C1:TEMP","1486088377251","36.0"
"SS16/1","T648 C1:TEMP","1486113642961","38.0"
"SS16/1","T648 C1:TEMP","1486113654671","36.0"
"SS16/1","T648 C1:TEMP","1486113689761","38.0"
"SS16/1","T648 C1:TEMP","1486113812161","36.0"
"SS16/1","T648 C1:TEMP","1486113865261","38.0"
"SS16/1","T648 C1:TEMP","1486114200061","36.0"
"SS16/1","T648 C1:TEMP","1486114217151","38.0"
"SS16/1","T648 C1:TEMP","1486115919951","40.0"
"SS16/1","T648 C1:TEMP","1486115923561","38.0"
"SS16/1","T648 C1:TEMP","1486115937961","40.0"
"SS16/1","T648 C1:TEMP","1486119438961","42.0"
"SS16/1","T648 C1:TEMP","1486119537961","40.0"
"SS16/1","T648 C1:TEMP","1486132310761","38.0"
"SS16/1","T648 C1:TEMP","1486139521551","36.0"
"SS16/1","T648 C1:TEMP","1486164771971","34.0"
"SS16/1","T648 C1:TEMP","1486164774651","36.0"
"SS16/1","T648 C1:TEMP","1486164812461","34.0"
"SS16/1","T648 C1:TEMP","1486164988861","36.0"
"SS16/1","T648 C1:TEMP","1486164989761","34.0"
"SS16/1","T648 C1:TEMP","1486165028461","36.0"
"SS16/1","T648 C1:TEMP","1486165030261","34.0"
"SS16/1","T648 C1:TEMP","1486169274651","32.0"
"SS16/1","T648 C1:TEMP","1486172209561","30.0"
"SS16/1","T648 C1:TEMP","1486172936751","28.0"
"SS16/1","T648 C1:TEMP","1486173036661","30.0"
"SS16/1","T648 C1:TEMP","1486173087951","28.0"
"SS16/1","T648 C1:TEMP","1486174694461","30.0"
"SS16/1","T648 C1:TEMP","1486177072261","32.0"
"SS16/1","T648 C1:TEMP","1486181682961","34.0"
"SS16/1","T648 C1:TEMP","1486182684661","32.0"
"SS16/1","T648 C1:TEMP","1486182707161","34.0"
"SS16/1","T648 C1:TEMP","1486183057261","32.0"
"SS16/1","T648 C1:TEMP","1486183505461","34.0"
"SS16/1","T648 C1:TEMP","1486184013051","32.0"
"SS16/1","T648 C1:TEMP","1486184034661","34.0"
"SS16/1","T648 C1:TEMP","1486184140851","32.0"
"SS16/1","T648 C1:TEMP","1486184150761","34.0"
"SS16/1","T648 C1:TEMP","1486184835661","32.0"
"SS16/1","T648 C1:TEMP","1486185249661","34.0"
"SS16/1","T648 C1:TEMP","1486185778861","32.0"
"SS16/1","T648 C1:TEMP","1486185794161","34.0"
"SS16/1","T648 C1:TEMP","1486185811261","32.0"
"SS16/1","T648 C1:TEMP","1486186209051","34.0"
"SS16/1","T648 C1:TEMP","1486187626561","32.0"
"SS16/1","T648 C1:TEMP","1486188063951","34.0"
"SS16/1","T648 C1:TEMP","1486188245761","32.0"
"SS16/1","T648 C1:TEMP","1486188303361","34.0"
"SS16/1","T648 C1:TEMP","1486188857751","32.0"
"SS16/1","T648 C1:TEMP","1486188929761","34.0"
"SS16/1","T648 C1:TEMP","1486189972861","32.0"
"SS16/1","T648 C1:TEMP","1486193050871","34.0"
"SS16/1","T648 C1:TEMP","1486193111151","32.0"
"SS16/1","T648 C1:TEMP","1486207595761","34.0"
"SS16/1","T648 C1:TEMP","1486210062661","36.0"
"SS16/1","T648 C1:TEMP","1486210084251","34.0"
"SS16/1","T648 C1:TEMP","1486210126561","36.0"
"SS16/1","T648 C1:TEMP","1486211925661","38.0"
"SS16/1","T648 C1:TEMP","1486213768851","40.0"
"SS16/1","T648 C1:TEMP","1486215192661","38.0"
"SS16/1","T648 C1:TEMP","1486215280851","40.0"
"SS16/1","T648 C1:TEMP","1486215529261","38.0"
"SS16/1","T648 C1:TEMP","1486220205661","36.0"
"SS16/1","T648 C1:TEMP","1486220554851","38.0"
"SS16/1","T648 C1:TEMP","1486220562961","36.0"
"SS16/1","T648 C1:TEMP","1486224483351","38.0"
"SS16/1","T648 C1:TEMP","1486224500451","36.0"
"SS16/1","T648 C1:TEMP","1486224901861","38.0"
"SS16/1","T648 C1:TEMP","1486224904571","36.0"
"SS16/1","T648 C1:TEMP","1486226033151","38.0"
"SS16/1","T648 C1:TEMP","1486226034961","36.0"
"SS16/1","T648 C1:TEMP","1486226774751","38.0"
"SS16/1","T648 C1:TEMP","1486226884551","36.0"
"SS16/1","T648 C1:TEMP","1486227007861","38.0"
"SS16/1","T648 C1:TEMP","1486227033951","36.0"
"SS16/1","T648 C1:TEMP","1486227064561","38.0"
"SS16/1","T648 C1:TEMP","1486227091551","36.0"
"SS16/1","T648 C1:TEMP","1486227108671","38.0"
"SS16/1","T648 C1:TEMP","1486227160861","36.0"
"SS16/1","T648 C1:TEMP","1486227183361","38.0"
"SS16/1","T648 C1:TEMP","1486227342671","36.0"
"SS16/1","T648 C1:TEMP","1486227415551","38.0"
"SS16/1","T648 C1:TEMP","1486227605451","36.0"
"SS16/1","T648 C1:TEMP","1486227619861","38.0"
"SS16/1","T648 C1:TEMP","1486227744951","36.0"
"SS16/1","T648 C1:TEMP","1486227808861","38.0"
"SS16/1","T648 C1:TEMP","1486227885371","36.0"
"SS16/1","T648 C1:TEMP","1486227904261","38.0"
"SS16/1","T648 C1:TEMP","1486227916851","36.0"
"SS16/1","T648 C1:TEMP","1486227952861","38.0"
"SS16/1","T648 C1:TEMP","1486228059061","36.0"
"SS16/1","T648 C1:TEMP","1486228084251","38.0"
"SS16/1","T648 C1:TEMP","1486228143661","36.0"
"SS16/1","T648 C1:TEMP","1486228197661","38.0"
"SS16/1","T648 C1:TEMP","1486228266061","36.0"
"SS16/1","T648 C1:TEMP","1486228316461","38.0"
"SS16/1","T648 C1:TEMP","1486228318261","36.0"
"SS16/1","T648 C1:TEMP","1486228347051","38.0"
"SS16/1","T648 C1:TEMP","1486228527051","36.0"
"SS16/1","T648 C1:TEMP","1486228610761","38.0"
"SS16/1","T648 C1:TEMP","1486228614361","36.0"
"SS16/1","T648 C1:TEMP","1486228636861","38.0"
"SS16/1","T648 C1:TEMP","1486228674661","36.0"
"SS16/1","T648 C1:TEMP","1486229182261","38.0"
"SS16/1","T648 C1:TEMP","1486229184051","36.0"
"SS16/1","T648 C1:TEMP","1486232833561","34.0"
"SS16/1","T648 C1:TEMP","1486244895361","32.0"
"SS16/1","T648 C1:TEMP","1486253281551","34.0"
"SS16/1","T648 C1:TEMP","1486255952761","36.0"
"SS16/1","T648 C1:TEMP","1486256017561","34.0"
"SS16/1","T648 C1:TEMP","1486256065261","36.0"
"SS16/1","T648 C1:TEMP","1486256155261","34.0"
"SS16/1","T648 C1:TEMP","1486256169661","36.0"
"SS16/1","T648 C1:TEMP","1486256271351","34.0"
"SS16/1","T648 C1:TEMP","1486263407461","36.0"
"SS16/1","T648 C1:TEMP","1486291360551","38.0"
"SS16/1","T648 C1:TEMP","1486293288361","40.0"
"SS16/1","T648 C1:TEMP","1486304117151","38.0"
"SS16/1","T648 C1:TEMP","1486304136071","40.0"
"SS16/1","T648 C1:TEMP","1486304160361","38.0"
"SS16/1","T648 C1:TEMP","1486304217071","40.0"
"SS16/1","T648 C1:TEMP","1486304345761","38.0"
"SS16/1","T648 C1:TEMP","1486304370961","40.0"
"SS16/1","T648 C1:TEMP","1486304372761","38.0"
"SS16/1","T648 C1:TEMP","1486304374551","40.0"
"SS16/1","T648 C1:TEMP","1486304425851","38.0"
"SS16/1","T648 C1:TEMP","1486304504161","40.0"
"SS16/1","T648 C1:TEMP","1486304520361","38.0"
"SS16/1","T648 C1:TEMP","1486304526661","40.0"
"SS16/1","T648 C1:TEMP","1486304594161","38.0"
"SS16/1","T648 C1:TEMP","1486308842161","36.0"
"SS16/1","T648 C1:TEMP","1486310874361","38.0"
"SS16/1","T648 C1:TEMP","1486317811571","36.0"
"SS16/1","T648 C1:TEMP","1486325758561","34.0"
"SS16/1","T648 C1:TEMP","1486325760361","36.0"
"SS16/1","T648 C1:TEMP","1486327171561","34.0"
"SS16/1","T648 C1:TEMP","1486327203961","36.0"
"SS16/1","T648 C1:TEMP","1486327257961","34.0"
"SS16/1","T648 C1:TEMP","1486327686361","36.0"
"SS16/1","T648 C1:TEMP","1486327992351","34.0"
"SS16/1","T648 C1:TEMP","1486328032861","36.0"
"SS16/1","T648 C1:TEMP","1486328065261","34.0"
"SS16/1","T648 C1:TEMP","1486328155251","36.0"
"SS16/1","T648 C1:TEMP","1486328239871","34.0"
"SS16/1","T648 C1:TEMP","1486336230061","32.0"
"SS16/1","T648 C1:TEMP","1486348330551","34.0"
"SS16/1","T648 C1:TEMP","1486354828561","32.0"
"SS16/1","T648 C1:TEMP","1486356489951","34.0"
"SS16/1","T648 C1:TEMP","1486360324861","36.0"
"SS16/1","T648 C1:TEMP","1486360326661","34.0"
"SS16/1","T648 C1:TEMP","1486360656061","36.0"
"SS16/1","T648 C1:TEMP","1486360668661","34.0"
"SS16/1","T648 C1:TEMP","1486360782961","36.0"
"SS16/1","T648 C1:TEMP","1486360806361","34.0"
"SS16/1","T648 C1:TEMP","1486360859451","36.0"
"SS16/1","T648 C1:TEMP","1486360955761","34.0"
"SS16/1","T648 C1:TEMP","1486360972861","36.0"
"SS16/1","T648 C1:TEMP","1486361010651","34.0"
"SS16/1","T648 C1:TEMP","1486361017861","36.0"
"SS16/1","T648 C1:TEMP","1486361084461","34.0"
"SS16/1","T648 C1:TEMP","1486361100651","36.0"
"SS16/1","T648 C1:TEMP","1486361110561","34.0"
"SS16/1","T648 C1:TEMP","1486361124061","36.0"
"SS16/1","T648 C1:TEMP","1486361159161","34.0"
"SS16/1","T648 C1:TEMP","1486361184361","36.0"
"SS16/1","T648 C1:TEMP","1486361187961","34.0"
"SS16/1","T648 C1:TEMP","1486361198761","36.0"
"SS16/1","T648 C1:TEMP","1486361217661","34.0"
"SS16/1","T648 C1:TEMP","1486361223051","36.0"
"SS16/1","T648 C1:TEMP","1486361225761","34.0"
"SS16/1","T648 C1:TEMP","1486361249161","36.0"
"SS16/1","T648 C1:TEMP","1486361464251","34.0"
"SS16/1","T648 C1:TEMP","1486361551561","36.0"
"SS16/1","T648 C1:TEMP","1486361555161","34.0"
"SS16/1","T648 C1:TEMP","1486361709051","36.0"
"SS16/1","T648 C1:TEMP","1486361747751","34.0"
"SS16/1","T648 C1:TEMP","1486361761261","36.0"
"SS16/1","T648 C1:TEMP","1486361813461","34.0"
"SS16/1","T648 C1:TEMP","1486361845851","36.0"
"SS16/1","T648 C1:TEMP","1486361905261","34.0"
"SS16/1","T648 C1:TEMP","1486362798061","36.0"
"SS16/1","T648 C1:TEMP","1486362799861","34.0"
"SS16/1","T648 C1:TEMP","1486371240951","32.0"
"SS16/1","T648 C1:TEMP","1486378476951","34.0"
"SS16/1","T648 C1:TEMP","1486379268061","36.0"
"SS16/1","T648 C1:TEMP","1486379277051","34.0"
"SS16/1","T648 C1:TEMP","1486379312161","36.0"
"SS16/1","T648 C1:TEMP","1486379323851","34.0"
"SS16/1","T648 C1:TEMP","1486379427361","36.0"
"SS16/1","T648 C1:TEMP","1486380419161","38.0"
"SS16/1","T648 C1:TEMP","1486383384651","36.0"
"SS16/1","T648 C1:TEMP","1486389176151","34.0"
"SS16/1","T648 C1:TEMP","1486389198651","36.0"
"SS16/1","T648 C1:TEMP","1486389625251","34.0"
"SS16/1","T648 C1:TEMP","1486389737761","36.0"
"SS16/1","T648 C1:TEMP","1486389879071","34.0"
"SS16/1","T648 C1:TEMP","1486390579251","36.0"
"SS16/1","T648 C1:TEMP","1486390589161","34.0"
"SS16/1","T648 C1:TEMP","1486390618861","36.0"
"SS16/1","T648 C1:TEMP","1486390635951","34.0"
"SS16/1","T648 C1:TEMP","1486390651261","36.0"
"SS16/1","T648 C1:TEMP","1486390666561","34.0"
"SS16/1","T648 C1:TEMP","1486390681851","36.0"
"SS16/1","T648 C1:TEMP","1486390699861","34.0"
"SS16/1","T648 C1:TEMP","1486390788951","36.0"
"SS16/1","T648 C1:TEMP","1486390887051","34.0"
"SS16/1","T648 C1:TEMP","1486390893351","36.0"
"SS16/1","T648 C1:TEMP","1486393663561","34.0"
"SS16/1","T648 C1:TEMP","1486393669861","36.0"
"SS16/1","T648 C1:TEMP","1486393749061","34.0"
"SS16/1","T648 C1:TEMP","1486393859761","36.0"
"SS16/1","T648 C1:TEMP","1486393887651","34.0"
"SS16/1","T648 C1:TEMP","1486393892151","36.0"
"SS16/1","T648 C1:TEMP","1486393901161","34.0"
"SS16/1","T648 C1:TEMP","1486399238161","32.0"
"SS16/1","T648 C1:TEMP","1486421217961","34.0"
"SS16/1","T648 C1:TEMP","1486421309751","32.0"
"SS16/1","T648 C1:TEMP","1486421320551","34.0"
"SS16/1","T648 C1:TEMP","1486435905961","36.0"
"SS16/1","T648 C1:TEMP","1486435950951","34.0"
"SS16/1","T648 C1:TEMP","1486435995961","36.0"
"SS16/1","T648 C1:TEMP","1486436004061","34.0"
"SS16/1","T648 C1:TEMP","1486436073361","36.0"
"SS16/1","T648 C1:TEMP","1486437264961","34.0"
"SS16/1","T648 C1:TEMP","1486437677171","36.0"
"SS16/1","T648 C1:TEMP","1486444094151","34.0"
"SS16/1","T648 C1:TEMP","1486444127461","36.0"
"SS16/1","T648 C1:TEMP","1486444149061","34.0"
"SS16/1","T648 C1:TEMP","1486444351551","36.0"
"SS16/1","T648 C1:TEMP","1486444459561","34.0"
"SS16/1","T648 C1:TEMP","1486444497361","36.0"
"SS16/1","T648 C1:TEMP","1486444521651","34.0"
"SS16/1","T648 C1:TEMP","1486444525251","36.0"
"SS16/1","T648 C1:TEMP","1486444581051","34.0"
"SS16/1","T648 C1:TEMP","1486444606261","36.0"
"SS16/1","T648 C1:TEMP","1486445436061","34.0"
"SS16/1","T648 C1:TEMP","1486445450461","36.0"
"SS16/1","T648 C1:TEMP","1486447236061","34.0"
"SS16/1","T648 C1:TEMP","1486447503351","36.0"
"SS16/1","T648 C1:TEMP","1486452500161","34.0"
"SS16/1","T648 C1:TEMP","1486452513651","36.0"
"SS16/1","T648 C1:TEMP","1486452548751","34.0"
"SS16/1","T648 C1:TEMP","1486452569461","36.0"
"SS16/1","T648 C1:TEMP","1486452572161","34.0"
"SS16/1","T648 C1:TEMP","1486452576651","36.0"
"SS16/1","T648 C1:TEMP","1486452690961","34.0"
"SS16/1","T648 C1:TEMP","1486452736851","36.0"
"SS16/1","T648 C1:TEMP","1486453047361","34.0"
"SS16/1","T648 C1:TEMP","1486453123841","36.0"
"SS16/1","T648 C1:TEMP","1486453126551","34.0"
"SS16/1","T648 C1:TEMP","1486453260661","36.0"
"SS16/1","T648 C1:TEMP","1486453284951","34.0"
"SS16/1","T648 C1:TEMP","1486453325461","36.0"
"SS16/1","T648 C1:TEMP","1486453335361","34.0"
"SS16/1","T648 C1:TEMP","1486453338961","36.0"
"SS16/1","T648 C1:TEMP","1486453344361","34.0"
"SS16/1","T648 C1:TEMP","1486453458651","36.0"
"SS16/1","T648 C1:TEMP","1486453521661","34.0"
"SS16/1","T648 C1:TEMP","1486457188261","36.0"
"SS16/1","T648 C1:TEMP","1486457202661","34.0"
"SS16/1","T648 C1:TEMP","1486457229661","36.0"
"SS16/1","T648 C1:TEMP","1486457263861","34.0"
"SS16/1","T648 C1:TEMP","1486457339461","36.0"
"SS16/1","T648 C1:TEMP","1486457423171","34.0"
"SS16/1","T648 C1:TEMP","1486457425871","36.0"
"SS16/1","T648 C1:TEMP","1486458984661","34.0"
"SS16/1","T648 C1:TEMP","1486459040451","36.0"
"SS16/1","T648 C1:TEMP","1486459046761","34.0"
"SS16/1","T648 C1:TEMP","1486464696961","36.0"
"SS16/1","T648 C1:TEMP","1486466731851","38.0"
"SS16/1","T648 C1:TEMP","1486468998061","40.0"
"SS16/1","T648 C1:TEMP","1486470657661","42.0"
"SS16/1","T648 C1:TEMP","1486475253961","44.0"
"SS16/1","T648 C1:TEMP","1486475358371","42.0"
"SS16/1","T648 C1:TEMP","1486475389861","44.0"
"SS16/1","T648 C1:TEMP","1486475775961","42.0"
"SS16/1","T648 C1:TEMP","1486477752361","40.0"
"SS16/1","T648 C1:TEMP","1486480501851","38.0"
"SS16/1","T648 C1:TEMP","1486480524351","40.0"
"SS16/1","T648 C1:TEMP","1486482597961","38.0"
"SS16/1","T648 C1:TEMP","1486482600661","40.0"
"SS16/1","T648 C1:TEMP","1486483333271","38.0"
"SS16/1","T648 C1:TEMP","1486489707961","36.0"
"SS16/1","T648 C1:TEMP","1486489761961","38.0"
"SS16/1","T648 C1:TEMP","1486489781751","36.0"
"SS16/1","T648 C1:TEMP","1486489788061","38.0"
"SS16/1","T648 C1:TEMP","1486489908661","36.0"
"SS16/1","T648 C1:TEMP","1486490192161","38.0"
"SS16/1","T648 C1:TEMP","1486490193961","36.0"
"SS16/1","T648 C1:TEMP","1486495173651","34.0"
"SS16/1","T648 C1:TEMP","1486495177251","36.0"
"SS16/1","T648 C1:TEMP","1486495343751","34.0"
"SS16/1","T648 C1:TEMP","1486511246761","36.0"
"SS16/1","T648 C1:TEMP","1486511291751","34.0"
"SS16/1","T648 C1:TEMP","1486511391661","36.0"
"SS16/1","T648 C1:TEMP","1486511402471","34.0"
"SS16/1","T648 C1:TEMP","1486511405151","36.0"
"SS16/1","T648 C1:TEMP","1486511447461","34.0"
"SS16/1","T648 C1:TEMP","1486511454651","36.0"
"SS16/1","T648 C1:TEMP","1486511690461","34.0"
"SS16/1","T648 C1:TEMP","1486511730061","36.0"
"SS16/1","T648 C1:TEMP","1486512336661","34.0"
"SS16/1","T648 C1:TEMP","1486512342061","36.0"
"SS16/1","T648 C1:TEMP","1486513827951","34.0"
"SS16/1","T648 C1:TEMP","1486513831561","36.0"
"SS16/1","T648 C1:TEMP","1486514138461","34.0"
"SS16/1","T648 C1:TEMP","1486514143861","36.0"
"SS16/1","T648 C1:TEMP","1486515231061","34.0"
"SS16/1","T648 C1:TEMP","1486515232851","36.0"
"SS16/1","T648 C1:TEMP","1486516323661","34.0"
"SS16/1","T648 C1:TEMP","1486516331761","36.0"
"SS16/1","T648 C1:TEMP","1486518496251","34.0"
"SS16/1","T648 C1:TEMP","1486518498961","36.0"
"SS16/1","T648 C1:TEMP","1486518621371","34.0"
"SS16/1","T648 C1:TEMP","1486518626761","36.0"
"SS16/1","T648 C1:TEMP","1486518678961","34.0"
"SS16/1","T648 C1:TEMP","1486518680751","36.0"
"SS16/1","T648 C1:TEMP","1486519296361","34.0"
"SS16/1","T648 C1:TEMP","1486519302661","36.0"
"SS16/1","T648 C1:TEMP","1486519325161","34.0"
"SS16/1","T648 C1:TEMP","1486519337761","36.0"
"SS16/1","T648 C1:TEMP","1486519470951","34.0"
"SS16/1","T648 C1:TEMP","1486519501561","36.0"
"SS16/1","T648 C1:TEMP","1486519520461","34.0"
"SS16/1","T648 C1:TEMP","1486521567061","36.0"
"SS16/1","T648 C1:TEMP","1486521571561","34.0"
"SS16/1","T648 C1:TEMP","1486521589561","36.0"
"SS16/1","T648 C1:TEMP","1486521608461","34.0"
"SS16/1","T648 C1:TEMP","1486521622851","36.0"
"SS16/1","T648 C1:TEMP","1486521639961","34.0"
"SS16/1","T648 C1:TEMP","1486521823551","36.0"
"SS16/1","T648 C1:TEMP","1486521839751","34.0"
"SS16/1","T648 C1:TEMP","1486521889261","36.0"
"SS16/1","T648 C1:TEMP","1486521977451","34.0"
"SS16/1","T648 C1:TEMP","1486522015261","36.0"
"SS16/1","T648 C1:TEMP","1486522222261","34.0"
"SS16/1","T648 C1:TEMP","1486522246551","36.0"
"SS16/1","T648 C1:TEMP","1486522549861","34.0"
"SS16/1","T648 C1:TEMP","1486522551651","36.0"
"SS16/1","T648 C1:TEMP","1486522562461","34.0"
"SS16/1","T648 C1:TEMP","1486522569661","36.0"
"SS16/1","T648 C1:TEMP","1486524249951","34.0"
"SS16/1","T648 C1:TEMP","1486524260761","36.0"
"SS16/1","T648 C1:TEMP","1486524840371","34.0"
"SS16/1","T648 C1:TEMP","1486524845761","36.0"
"SS16/1","T648 C1:TEMP","1486525434341","34.0"
"SS16/1","T648 C1:TEMP","1486525436141","36.0"
"SS16/1","T648 C1:TEMP","1486525571161","34.0"
"SS16/1","T648 C1:TEMP","1486525572961","36.0"
"SS16/1","T648 C1:TEMP","1486525587361","34.0"
"SS16/1","T648 C1:TEMP","1486525590061","36.0"
"SS16/1","T648 C1:TEMP","1486525597261","34.0"
"SS16/1","T648 C1:TEMP","1486525600861","36.0"
"SS16/1","T648 C1:TEMP","1486525706161","34.0"
"SS16/1","T648 C1:TEMP","1486525711561","36.0"
"SS16/1","T648 C1:TEMP","1486525734961","34.0"
"SS16/1","T648 C1:TEMP","1486525736751","36.0"
"SS16/1","T648 C1:TEMP","1486525770961","34.0"
"SS16/1","T648 C1:TEMP","1486525771861","36.0"
"SS16/1","T648 C1:TEMP","1486525791661","34.0"
"SS16/1","T648 C1:TEMP","1486525854651","36.0"
"SS16/1","T648 C1:TEMP","1486525897871","34.0"
"SS16/1","T648 C1:TEMP","1486525903261","36.0"
"SS16/1","T648 C1:TEMP","1486525966251","34.0"
"SS16/1","T648 C1:TEMP","1486526015761","36.0"
"SS16/1","T648 C1:TEMP","1486526036461","34.0"
"SS16/1","T648 C1:TEMP","1486529983861","32.0"
"SS16/1","T648 C1:TEMP","1486532456151","34.0"
"SS16/1","T648 C1:TEMP","1486538397071","36.0"
"SS16/1","T648 C1:TEMP","1486538461861","34.0"
"SS16/1","T648 C1:TEMP","1486538595961","36.0"
"SS16/1","T648 C1:TEMP","1486538640951","34.0"
"SS16/1","T648 C1:TEMP","1486538659861","36.0"
"SS16/1","T648 C1:TEMP","1486538668861","34.0"
"SS16/1","T648 C1:TEMP","1486538679651","36.0"
"SS16/1","T648 C1:TEMP","1486538695861","34.0"
"SS16/1","T648 C1:TEMP","1486538699451","36.0"
"SS16/1","T648 C1:TEMP","1486538781361","34.0"
"SS16/1","T648 C1:TEMP","1486539661561","36.0"
"SS16/1","T648 C1:TEMP","1486539665161","34.0"
"SS16/1","T648 C1:TEMP","1486540016161","36.0"
"SS16/1","T648 C1:TEMP","1486540060251","34.0"
"SS16/1","T648 C1:TEMP","1486540082761","36.0"
"SS16/1","T648 C1:TEMP","1486540146661","34.0"
"SS16/1","T648 C1:TEMP","1486540159261","36.0"
"SS16/1","T648 C1:TEMP","1486540297861","34.0"
"SS16/1","T648 C1:TEMP","1486540305051","36.0"
"SS16/1","T648 C1:TEMP","1486540575061","34.0"
"SS16/1","T648 C1:TEMP","1486540588561","36.0"
"SS16/1","T648 C1:TEMP","1486540656951","34.0"
"SS16/1","T648 C1:TEMP","1486540779361","36.0"
"SS16/1","T648 C1:TEMP","1486540816261","34.0"
"SS16/1","T648 C1:TEMP","1486541059261","36.0"
"SS16/1","T648 C1:TEMP","1486541167261","34.0"
"SS16/1","T648 C1:TEMP","1486541491261","36.0"
"SS16/1","T648 C1:TEMP","1486541601951","34.0"
"SS16/1","T648 C1:TEMP","1486541603761","36.0"
"SS16/1","T648 C1:TEMP","1486541799051","34.0"
"SS16/1","T648 C1:TEMP","1486541813451","36.0"
"SS16/1","T648 C1:TEMP","1486542565861","34.0"
"SS16/1","T648 C1:TEMP","1486542582051","36.0"
"SS16/1","T648 C1:TEMP","1486543091451","34.0"
"SS16/1","T648 C1:TEMP","1486543129261","36.0"
"SS16/1","T648 C1:TEMP","1486543176961","34.0"
"SS16/1","T648 C1:TEMP","1486543215651","36.0"
"SS16/1","T648 C1:TEMP","1486543280451","34.0"
"SS16/1","T648 C1:TEMP","1486543299361","36.0"
"SS16/1","T648 C1:TEMP","1486543529771","34.0"
"SS16/1","T648 C1:TEMP","1486543569361","36.0"
"SS16/1","T648 C1:TEMP","1486544314561","34.0"
"SS16/1","T648 C1:TEMP","1486544324461","36.0"
"SS16/1","T648 C1:TEMP","1486544555751","34.0"
"SS16/1","T648 C1:TEMP","1486544587271","36.0"
"SS16/1","T648 C1:TEMP","1486544596261","34.0"
"SS16/1","T648 C1:TEMP","1486544603461","36.0"
"SS16/1","T648 C1:TEMP","1486544612461","34.0"
"SS16/1","T648 C1:TEMP","1486544643961","36.0"
"SS16/1","T648 C1:TEMP","1486544804151","34.0"
"SS16/1","T648 C1:TEMP","1486544822151","36.0"
"SS16/1","T648 C1:TEMP","1486544841051","34.0"
"SS16/1","T648 C1:TEMP","1486544842861","36.0"
"SS16/1","T648 C1:TEMP","1486544856361","34.0"
"SS16/1","T648 C1:TEMP","1486544870761","36.0"
"SS16/1","T648 C1:TEMP","1486544903161","34.0"
"SS16/1","T648 C1:TEMP","1486544927461","36.0"
"SS16/1","T648 C1:TEMP","1486544971561","34.0"
"SS16/1","T648 C1:TEMP","1486545110161","36.0"
"SS16/1","T648 C1:TEMP","1486545111961","34.0"
"SS16/1","T648 C1:TEMP","1486547811951","36.0"
"SS16/1","T648 C1:TEMP","1486547813751","34.0"
"SS16/1","T648 C1:TEMP","1486547853361","36.0"
"SS16/1","T648 C1:TEMP","1486547909151","34.0"
"SS16/1","T648 C1:TEMP","1486547919051","36.0"
"SS16/1","T648 C1:TEMP","1486548063061","34.0"
"SS16/1","T648 C1:TEMP","1486548114361","36.0"
"SS16/1","T648 C1:TEMP","1486548351061","34.0"
"SS16/1","T648 C1:TEMP","1486548365461","36.0"
"SS16/1","T648 C1:TEMP","1486548676871","34.0"
"SS16/1","T648 C1:TEMP","1486548678661","36.0"
"SS16/1","T648 C1:TEMP","1486548765951","34.0"
"SS16/1","T648 C1:TEMP","1486548771361","36.0"
"SS16/1","T648 C1:TEMP","1486551883561","34.0"
"SS16/1","T648 C1:TEMP","1486551888961","36.0"
"SS16/1","T648 C1:TEMP","1486551967261","34.0"
"SS16/1","T648 C1:TEMP","1486552060861","36.0"
"SS16/1","T648 C1:TEMP","1486552080661","34.0"
"SS16/1","T648 C1:TEMP","1486552140061","36.0"
"SS16/1","T648 C1:TEMP","1486552152661","34.0"
"SS16/1","T648 C1:TEMP","1486553100361","36.0"
"SS16/1","T648 C1:TEMP","1486553112061","34.0"
"SS16/1","T648 C1:TEMP","1486553366751","36.0"
"SS16/1","T648 C1:TEMP","1486553369451","34.0"
"SS16/1","T648 C1:TEMP","1486554475561","36.0"
"SS16/1","T648 C1:TEMP","1486554512461","34.0"
"SS16/1","T648 C1:TEMP","1486554911151","36.0"
"SS16/1","T648 C1:TEMP","1486554916551","34.0"
"SS16/1","T648 C1:TEMP","1486558177261","36.0"
"SS16/1","T648 C1:TEMP","1486558187151","34.0"
"SS16/1","T648 C1:TEMP","1486558446361","36.0"
"SS16/1","T648 C1:TEMP","1486558449961","34.0"
"SS16/1","T648 C1:TEMP","1486558609261","36.0"
"SS16/1","T648 C1:TEMP","1486558629961","34.0"
"SS16/1","T648 C1:TEMP","1486559979971","36.0"
"SS16/1","T648 C1:TEMP","1486559999761","34.0"
"SS16/1","T648 C1:TEMP","1486560003351","36.0"
"SS16/1","T648 C1:TEMP","1486561580161","34.0"
"SS16/1","T648 C1:TEMP","1486561582861","36.0"
"SS16/1","T648 C1:TEMP","1486562174161","34.0"
"SS16/1","T648 C1:TEMP","1486562176861","36.0"
"SS16/1","T648 C1:TEMP","1486575328561","34.0"
